Class ID	Class Name
120C7000	CWebServicesTask_ConnectToNadeoServices
120C8000	CWebServicesTask_UpdateClientConfig
120C9000	CWebServicesTaskResult_NSWebServicesIdentityList
120CA000	CNetNadeoServicesTask_GetWebServicesIdentityFromAccountId
120CB000	CWebServicesTaskResult_ApplicationConfig
120CC000	CNetNadeoServicesTask_GetProfileChunkList
120CD000	CNetNadeoServicesTask_SetProfileChunk
120CE000	CWebServicesTaskResult_NSProfileChunk
120CF000	CNetNadeoServicesTask_DeleteProfileChunk
120D0000	CNetNadeoServicesTask_GetAccountStationList
120D2000	CNetNadeoServicesTask_GetEncryptedPackageList
120D3000	CWebServicesTaskResult_NSEncryptedPackageList
120D4000	CNetNadeoServicesTask_GetClientFileList
120D5000	CWebServicesTaskResult_NSClientFileList
120D6000	CNetNadeoServicesTask_GetEncryptedPackageVersionList
120D7000	CWebServicesTaskResult_NSEncryptedPackageVersionList
120D8000	CNetNadeoServicesTask_GetEncryptedPackageVersionCryptKey
120D9000	CWebServicesTaskResult_NSEncryptedPackageVersionCryptKey
120DA000	CNetNadeoServicesTask_LoadStation
120DB000	CWebServicesTaskResult_NSStation
120DC000	CNetNadeoServicesTask_UnloadStation
120DD000	CNetNadeoServicesTask_GetAccountLadderInfo
120DE000	CWebServicesTaskResult_NSLadderAccountInfo
120DF000	CNetNadeoServicesTask_GetAuthenticationToken
120E0000	CNetNadeoServicesTask_GetAccountMapRecordList
120E1000	CWebServicesTaskResult_NSMapRecordList
120E2000	CNetNadeoServicesTask_SetMapRecordAttempt
120E4000	CNetNadeoServicesTask_GetAccountGroupList
120E6000	CNetNadeoServicesTask_GetAccountPolicyRuleValueList
120E7000	CWebServicesTaskResult_NSPolicyRuleValueList
120E8000	CWebServicesTaskResult_NSAccountZone
120E9000	CNetNadeoServicesTask_SetAccountZone
120EB000	CNetNadeoServicesTask_GetClientUpdaterFile
120ED000	CNetNadeoServicesTask_GetAccountEncryptedPackageList
120EE000	CNetNadeoServicesTask_GetAccountTitleList
120EF000	CWebServicesTaskResult_NSTitleList
120F0000	CWebServicesTaskResult_NSTitle
120F1000	CNetNadeoServicesTask_SetTitle
120F2000	CWebServicesTaskResult_NSEncryptedPackage
120F3000	CNetNadeoServicesTask_SetEncryptedPackage
120F5000	CNetNadeoServicesTask_CreateEncryptedPackageVersion
120F6000	CWebServicesTaskResult_NSMap
120F7000	CNetNadeoServicesTask_SetMap
120F9000	CNetNadeoServicesTask_SetCampaign
120FA000	CWebServicesTaskResult_NSMapList
120FB000	CNetNadeoServicesTask_GetMapList
120FC000	CWebServicesTaskResult_NSCampaignList
120FD000	CNetNadeoServicesTask_GetCampaignList
120FE000	CWebServicesTaskResult_NSEncryptedPackageVersionWithCryptKey
120FF000	CNetUbiServicesTask_RequestUserLegalOptinsStatus
12100000	CNetNadeoServicesTask_GetAccountClientPluginList
12101000	CNetNadeoServicesTask_AddMapListToCampaign
12102000	CNetNadeoServicesTask_RemoveMapListFromCampaign
12103000	CNetNadeoServicesTask_GetMap
12104000	CNetNadeoServicesTask_GetAccountMapList
12105000	CNetNadeoServicesTask_GetAccountSkinFavoriteList
12106000	CWebServicesTaskResult_NSAccountSkinFavoriteList
12107000	CNetNadeoServicesTask_GetSeason
12108000	CWebServicesTaskResult_NSSeason
12109000	CWebServicesTaskResult_NSSeasonList
1210A000	CNetNadeoServicesTask_GetSeasonList
1210B000	CNetNadeoServicesTask_SetSeason
1210C000	CNetNadeoServicesTask_AddMapListToSeason
1210D000	CNetNadeoServicesTask_RemoveMapListFromSeason
1210E000	CNetNadeoServicesTask_GetAccountSeasonList
1210F000	CNetUplayPCTask_JoinSession
12110000	CNetUplayPCTask_LeaveSession
12111000	CNetUplayPCTask_ShowInviteUI
12112000	CWebServicesTaskResult_NSServer
12113000	CNetNadeoServicesTask_SetServer
12114000	CNetNadeoServicesTask_GetServer
12115000	CNetNadeoServicesTask_DeleteServer
12116000	CWebServicesTask_CheckSubscription
12117000	CNetUplayPCTask_GetUserConsumableItemList
12118000	CWebServicesTaskResult_UPCConsumableItemList
12119000	CWebServicesTask_UpdateUserConfig
1211A000	CNetNadeoServicesTask_AddSubscription
1211B000	CNetNadeoServicesTask_CreateSkin
1211C000	CWebServicesTaskResult_NSSkin
1211D000	CNetNadeoServicesTask_GetSkinList
1211E000	CWebServicesTaskResult_NSSkinList
1211F000	CNetNadeoServicesTask_GetCreatorSkinList
12120000	CNetNadeoServicesTask_SetAccountSkin
12121000	CWebServicesTaskResult_NSAccountSkin
12122000	CNetNadeoServicesTask_GetAccountSkinList
12123000	CWebServicesTaskResult_NSAccountSkinList
12124000	CNetNadeoServicesTask_RefreshNadeoServicesAuthenticationToken
12125000	CNetNadeoServicesTask_AddClientLog
12126000	CNetNadeoServicesTask_GetAccountXp
12127000	CWebServicesTaskResult_NSAccountXp
12128000	CNetNadeoServicesTask_AddToWaitingQueue
12129000	CWebServicesTaskResult_NSWaitingInfo
1212A000	CWebServicesTask_CheckLoginExists
1212B000	CNetNadeoServicesTask_CheckLoginExists
1212C000	CWebServicesTask_CreateAccount
1212D000	CNetNadeoServicesTask_CreateUserAccount
1212E000	CNetNadeoServicesTask_AddAccountPasswordReset
1212F000	CNetNadeoServicesTask_SetAccountPassword
12130000	CWebServicesTask_SendResetPasswordRequest
12131000	CNetNadeoServicesTask_SetAccountPresence
12132000	CWebServicesTaskResult_NSAccountPresence
12133000	CWebServicesTask_Disconnect
12134000	CNetNadeoServicesTask_DeleteAccountPresence
12135000	CWebServicesTask_DisconnectFromNadeoServices
12136000	CNetNadeoServicesTask_AddAccountSkinFavorite
12137000	CNetNadeoServicesTask_RemoveAccountSkinFavorite
12138000	CNetNadeoServicesTask_GetSkin
12139000	CWebServicesTask_CheckWaitingQueue
1213A000	CNetNadeoServicesTask_UnsetAccountSkin
1213C000	CWebServicesTaskResult_NSAccountTrophyLastYearSummary
1213D000	CNetNadeoServicesTask_GetAccountTrophyLastYearSummary
1213E000	CNetNadeoServicesTask_GetTrophySettings
1213F000	CWebServicesTaskResult_NSTrophySettings
12140000	CNetNadeoServicesTask_GetUserAccount
12141000	CWebServicesTaskResult_NSUserAccount
12143000	CWebServicesTask_SetUserZone
12145000	CNetNadeoServicesTask_GetAccountDisplayNameList
12146000	CNetNadeoServicesTask_SetTrophyLiveTimeAttackAchievementResult
12147000	CWebServicesTaskResult_NSAccountTrophyGainList
12148000	CNetNadeoServicesTask_UpdateUserAccount
12149000	CWebServicesTask_ResetPassword
1214A000	CNetNadeoServicesTask_ResetAccountPassword
1214B000	CNetNadeoServicesTask_SetTrophyCompetitionMatchAchievementResult
1214C000	CWebServicesTaskResult_NSAccountTrophyGainHistory
1214D000	CNetNadeoServicesTask_GetAccountTrophyGainHistory
1214F000	CWebServicesTaskResult_NSItemCollection
12150000	CNetNadeoServicesTask_SetItemCollection
12151000	CWebServicesTaskResult_NSItemCollectionList
12152000	CNetNadeoServicesTask_GetItemCollection
12153000	CNetNadeoServicesTask_GetItemCollectionList
12154000	CNetNadeoServicesTask_GetAccountItemCollectionList
12155000	CWebServicesTaskResult_NSItemCollectionVersion
12156000	CWebServicesTaskResult_NSItemCollectionVersionList
12157000	CNetNadeoServicesTask_CreateItemCollectionVersion
12158000	CNetNadeoServicesTask_GetItemCollectionVersion
12159000	CNetNadeoServicesTask_GetItemCollectionVersionList
1215A000	CWebServicesTaskResult_NSAccountItemCollectionFavorite
1215B000	CWebServicesTaskResult_NSAccountItemCollectionFavoriteList
1215C000	CNetNadeoServicesTask_AddAccountItemCollectionFavorite
1215D000	CNetNadeoServicesTask_GetAccountItemCollectionFavoriteList
1215E000	CNetNadeoServicesTask_RemoveAccountItemCollectionFavorite
1215F000	CWebServicesTaskResult_NSUpload
12160000	CNetNadeoServicesTask_CreateUpload
12161000	CNetNadeoServicesTask_GetUpload
12162000	CNetNadeoServicesTask_UploadPart
12163000	CNetNadeoServicesTask_Upload
12164000	CNetNadeoServicesTask_SetItemCollectionActivityId
12166000	CNetNadeoServicesTask_GetClub
12167000	CWebServicesTaskResult_NSClubList
12168000	CNetNadeoServicesTask_GetClubList
12169000	CNetNadeoServicesTask_GetItemCollectionListByUniqueIdentifierList
1216A000	CWebServicesTask_UploadSessionReplay
1216B000	CWebServicesTaskResult_WSFriendInfoList
1216C000	CWebServicesTask_RetrieveFriendList
1216D000	CNetUplayPCTask_GetFriendList
1216E000	CWebServicesTaskResult_UPCFriendList
1216F000	CNetUbiServicesTask_GetFriendList
12171000	CWebServicesTaskResult_NSSquad
12172000	CNetNadeoServicesTask_CreateSquad
12173000	CNetNadeoServicesTask_GetSquad
12174000	CNetNadeoServicesTask_AddSquadInvitation
12175000	CNetNadeoServicesTask_RemoveSquadInvitation
12176000	CNetNadeoServicesTask_AcceptSquadInvitation
12177000	CNetNadeoServicesTask_DeclineSquadInvitation
12178000	CNetNadeoServicesTask_RemoveSquadMember
12179000	CNetNadeoServicesTask_SetSquadLeader
1217A000	CNetNadeoServicesTask_LeaveSquad
1217B000	CNetNadeoServicesTask_GetAccountSquad
1217C000	CWebServicesTaskResult_NSAccountZoneList
1217D000	CNetNadeoServicesTask_GetAccountZoneList
1217E000	CWebServicesTaskResult_NSAccountSubscriptionList
1217F000	CNetNadeoServicesTask_GetAccountSubscriptionList
12180000	CNetNadeoServicesTask_GetAccountSkinListByAccountList
12181000	CWebServicesTaskResult_NSAccountClubTag
12182000	CNetNadeoServicesTask_GetAccountClubTag
12183000	CNetNadeoServicesTask_SetAccountClubTag
12184000	CWebServicesTask_GetUserClubTag
12185000	CWebServicesTask_SetUserClubTag
12186000	CWebServicesTaskResult_NSAccountClubTagList
12187000	CNetNadeoServicesTask_GetAccountClubTagList
12188000	CWebServicesTask_GetUserClubTagList
12189000	CWebServicesTaskResult_NSDriverBotGroupList
1218A000	CNetNadeoServicesTask_GetDriverBotGroupList
1218B000	CNetNadeoServicesTask_AddDriverBotGroupList
1218C000	CWebServicesTask_GetSeasonPlayableList
1218D000	CNetNadeoServicesTask_GetAccountPlayableSeasonList
1218E000	CNetUbiServicesTask_Profile_RetrieveUplayProfileInfoList
12191000	CNetUbiServicesTask_Profile_RetrieveProfileInfoListFromPlatformTypeAndUserId
12195000	CWebServicesTask_GetUserZone
12196000	CWebServicesTask_GetUserZoneList
12197000	CWebServicesTask_GetZoneList
12198000	CWebServicesTaskResult_WSZoneList
12199000	CWebServicesTaskResult_WSZonePtrList
1219A000	CWebServicesTask_Permission_CheckCrossPlay
1219C000	CWebServicesTask_Permission_CheckPlayMultiplayerAsync
1219D000	CWebServicesTask_Permission_CheckPlayMultiplayerMode
1219E000	CWebServicesTask_Permission_CheckPlayMultiplayerSession
1219F000	CWebServicesTask_Permission_CheckPrivilegeForAllUsers
121A0000	CWebServicesTask_Permission_CheckTargetedUseUserCreatedContent
121A1000	CWebServicesTask_Permission_CheckTargetedUseUserCreatedContentForAllUsers
121A2000	CWebServicesTask_Permission_CheckTargetedViewUserGameHistory
121A4000	CWebServicesTask_Permission_CheckViewOnlinePresence
121A5000	CWebServicesTask_Permission_CheckUseUserCreatedContent
121A7000	CWebServicesTaskResult_CheckTargetedPrivilegeResult
121A8000	CWebServicesTaskResult_WSNewsList
121A9000	CWebServicesTask_GetUserNewsList
121AA000	CWebServicesTaskResult_UbiServicesNewsList
121AB000	CWebServicesTask_GetMapList
121AC000	CWebServicesTaskResult_WSMapPtrList
121AD000	CWebServicesTask_StartMapRecordAttempt
121AE000	CWebServicesTaskResult_NSMapRecordAttempt
121AF000	CNetNadeoServicesTask_CreateMapRecordSecureAttempt
121B0000	CWebServicesTask_StopMapRecordAttempt
121B1000	CNetNadeoServicesTask_PatchMapRecordSecureAttempt
121B2000	CWebServicesTaskResult_NSMapRecordSecureAttempt
121B3000	CNetUbiServicesTask_GetStatList
121B4000	CWebServicesTaskResult_UbiServicesStatList
121B5000	CWebServicesTask_GetFirstPartyAchievementList
121B6000	CWebServicesTask_UpdateFirstPartyAchievementCompletion
121B8000	CWebServicesTaskResult_WSPrestigeList
121B9000	CWebServicesTaskResult_WSUserPrestigeList
121BA000	CWebServicesTaskResult_WSUserPrestige
121C0000	CWebServicesTaskResult_UPCAchievementCompletionList
121C1000	CNetUplayPCTask_Achievement_GetCompletionList
121C8000	CWebServicesTask_UserProfile_GetAvatarUrl
121CB000	CWebServicesTaskResult_WSBlockedUserList
121CC000	CWebServicesTaskResult_NSAccountPrestigeList
121CD000	CWebServicesTaskResult_NSCurrentAccountPrestige
121CE000	CWebServicesTaskResult_NSPrestigeList
121CF000	CNetNadeoServicesTask_GetAccountPrestigeList
121D0000	CNetNadeoServicesTask_GetCurrentAccountPrestige
121D1000	CNetNadeoServicesTask_GetPrestigeList
121D2000	CNetNadeoServicesTask_GetPrestigeListFromModeYearType
121D3000	CNetNadeoServicesTask_SetAccountPrestigeCurrent
121D4000	CWebServicesTask_GetUserPrestigeList
121D5000	CWebServicesTask_SetUserPrestigeSelected
121D6000	CNetNadeoServicesTask_UnsetAccountPrestigeCurrent
121D7000	CWebServicesTask_GetPrestigeList
121D8000	CWebServicesTaskResult_WSPrestige
121D9000	CWebServicesTask_GetPrestige
121DA000	CNetUbiServicesTask_PlayerPreferences_SetStandardPreferences
121DB000	CNetUbiServicesTask_PlayerPreferences_GetStandardPreferences
121DC000	CWebServicesTaskResult_UbiServicesPlayerPreferencesStandard
121DD000	CWebServicesTaskResult_NSAccountPrestige
121DE000	CNetNadeoServicesTask_GetAccountPrestigeCurrent
121DF000	CWebServicesTask_GetUserPrestigeSelectedForUser
121E0000	CNetNadeoServicesTask_GetCurrentAccountPrestigeList
121E1000	CWebServicesTask_GetUserPrestigeSelectedForUserList
121E2000	CWebServicesTaskResult_UbiServicesPartyInfo
121E3000	CWebServicesTaskResult_WSPartyInfo
121E4000	CWebServicesTask_Party_RetrievePartyInfo
121E5000	CNetUbiServicesTask_Party_GetPartyInfo
121E6000	CNetUbiServicesTask_Party_CreateParty
121E7000	CWebServicesTask_Party_Create
121E8000	CWebServicesTask_Party_Leave
121E9000	CWebServicesTask_Party_RenewPartyExpiration
121EA000	CNetUbiServicesTask_Party_AutoRemovePartyMemberOnDisconnect
121EB000	CWebServicesTaskResult_UbiServicesPartyInvitationList
121EC000	CWebServicesTaskResult_UbiServicesPartyJoinRequestList
121ED000	CWebServicesTaskResult_UbiServicesPartyMemberList
121EE000	CNetUbiServicesTask_Party_GetPartyInvitationList
121EF000	CNetUbiServicesTask_Party_GetPartyJoinRequestList
121F0000	CNetUbiServicesTask_Party_GetPartyMemberList
121F1000	CNetUbiServicesTask_Party_LeaveParty
121F2000	CNetUbiServicesTask_Party_RenewExpiration
121F3000	CWebServicesTask_Party_RetrievePartyInvitationList
121F4000	CWebServicesTask_Party_RetrievePartyJoinRequestList
121F5000	CWebServicesTask_Party_RetrievePartyMemberList
121F6000	CWebServicesTaskResult_WSPartyInvitationList
121F7000	CWebServicesTaskResult_WSPartyJoinRequestList
121F8000	CWebServicesTaskResult_WSPartyMemberList
121F9000	CWebServicesTask_Party_RequestAutoRemovePartyMemberOnDisconnect
121FA000	CWebServicesTaskResult_WSPartyCompleteInfo
121FB000	CWebServicesTask_Party_RetrievePartyCompleteInfo
121FC000	CNetNadeoServicesTask_GetVisualNotificationUrlInfo
121FD000	CWebServicesTaskResult_UbiServicesVisualNotificationUrlInfo
121FF000	CWebServicesTask_UbisoftConnect_Show
12200000	CWebServicesTask_UserProfile_ShowUbisoftConnectProfile
12205000	CNetUbiServicesTask_Party_GetFirstPartySessionInfo
12207000	CNetUbiServicesTask_Party_UpdateParty
12208000	CWebServicesTask_Party_Update
12214000	CNetUbiServicesTask_Party_UpdateLockState
12215000	CWebServicesTask_Party_SetLocked
12216000	CNetUbiServicesTask_Profile_RetrieveProfileInfoListFromPlatform
12217000	CWebServicesTask_GetWebServicesUserIdFromWebIdentity
12220000	CNetNadeoServicesTask_GetMapRecordList
12221000	CNetNadeoServicesTask_AddClientDebugInfo
12223000	CWebServicesTask_Preference_RetrieveUserPreference
12224000	CWebServicesTask_Event_AddMapSession
12225000	CNetNadeoServicesTask_AddTelemetryMapSession
12228000	CNetNadeoServicesTask_Activity_CreateMatch
12229000	CNetNadeoServicesTask_Activity_ReportMatchResult
1222A000	CWebServicesTaskResult_WSMapRecordList
1222B000	CWebServicesTask_GetMapRecordListByMapRecordContextAndUserList
1222D000	CNetUbiServicesTask_Party_ChangeFirstPartySessionId
12231000	CNetNadeoServicesTask_Activity_UpdateMatch
12232000	CWebServicesTaskResult_NSDriverBotGroupAddLimit
12233000	CNetNadeoServicesTask_AddDriverBotGroupList_GetLimit
12234000	CWebServicesTaskResult_UbiServicesBlockList
12235000	CNetUbiServicesTask_Blocklist_Get
12236000	CWebServicesTaskResult_UbiServicesProfileConsent
12237000	CNetUbiServicesTask_PlayerConsents_GetConsent
12238000	CWebServicesTaskResult_UbiServicesProfileAcceptanceList
12239000	CNetUbiServicesTask_PlayerConsents_GetAcceptanceList
1223A000	CWebServicesTask_Permission_GetPlayerInteractionRestriction
1223B000	CWebServicesTask_Permission_GetPlayerInteractionStatusList
13001000	CInputPort
13002000	CInputPortDx8
13003000	CInputPortNull
13004000	CInputScriptEvent
13006000	CInputBindingsConfig
13007000	CInputDevice
13008000	CInputDeviceMouse
1300A000	CInputDeviceDx8Mouse
1300B000	CInputDeviceDx8Keyboard
1300C000	CInputDeviceDx8Pad
1300D000	CInputReplay
13011000	CInputScriptManager
13012000	CInputScriptPad
1400F000	CXmlScriptParsingManager
14010000	CXmlScriptParsingDocumentXml
14011000	CXmlScriptParsingNodeXml
14012000	CXmlScriptParsingDocumentJson
14013000	CXmlScriptParsingNodeJson
24001000	CTrackMania
2402E000	CTrackManiaMenus
2402F000	CTrackManiaNetwork
24035000	CTrackManiaNetworkServerInfo
24036000	CTrackManiaPlayerInfo
24041000	CTrackManiaMatchSettings
2406E000	CTrackManiaControlCheckPointList
2408C000	CTrackManiaControlPlayerInfoCard
2408F000	CTrackManiaControlCard
240C4000	CTrackManiaControlMatchSettingsCard
240D5000	CGamePlayerProfileChunk_TrackManiaSettings
2D000000	CShootMania
2D001000	SSmPlayerVis
2D003000	CSmArenaInterfaceManialinkScripHandler
2D004000	CSmArenaClient
2D005000	CSmArenaScore
2D006000	CSmActionInstance
2D007000	CSmNetForm
2D008000	CSmPlayer
2D009000	CSmArenaInterfaceUI
2D00A000	CSmPlayerDriver
2D00B000	CSmActionInstanceEvent
2D00C000	CSmArenaRules
2D00F000	CSmChallengeParameters
2D011000	CSmObject
2D014000	CSmAnalyzer
2D015000	CSmArenaPhysics
2D017000	CSmClient
2D018000	CSmArenaServer
2D019000	CSmArena
2D01A000	CSmArenaRulesMode
2D01B000	CSmServer
2D01C000	CSmArenaRulesEvent
2D01F000	CSmEditorPluginMapType
2D020000	CSmArenaResource
2D029000	CSmModuleScoresTable
2D02A000	CSmScriptMapBase
2D02B000	CSmScriptMapGate
2D02C000	CSmScriptMapGauge
2D02D000	CSmScriptMapLandmark
2D02E000	CSmScriptPlayer
2D033000	CSmModuleManager
2D034000	CSmOffZone
2D035000	CSmActionMgr
2D036000	CSmNetFormBroadcastable
2D037000	CSmArenaInterfaceManialinkScriptHandler_ReadOnly
2E001000	CGameCtnCollector
2E002000	CGameItemModel
2E003000	
2E004000	
2E005000	CGameModulePlaygroundPlayerStateComponentModel
2E006000	CGameObjectPhyModel
2E007000	CGameObjectVisModel
2E008000	CGameActionModel
2E009000	CGameWaypointSpecialProperty
2E00A000	CGameActionFxResources
2E00B000	CGameGateModel
2E00C000	CGameTeleporterModel
2E00D000	CGameArmorModel
2E00F000	CGameCaptureZoneModel
2E010000	CGameTurbineModel
2E011000	CGameGhostTMData
2E012000	CGameModulePlaygroundModel
2E013000	CGameModuleNodForPropertyList
2E014000	CGameModuleMenuModel
2E015000	CGameModuleModelCommon
2E016000	CGameModulePlaygroundInventoryModel
2E017000	CGameModulePlaygroundScoresTableModel
2E018000	CGameModulePlaygroundStoreModel
2E019000	CGameModulePlaygroundHudModel
2E01A000	CGameModuleMenuPageModel
2E01B000	CGameEditorModel
2E01C000	CGameVehicleModel
2E01D000	CGameObjectModel
2E01E000	CGameModulePlaygroundChronoModel
2E01F000	CGameModulePlaygroundSpeedMeterModel
2E020000	CGameItemPlacementParam
2E021000	CGameModulePlaygroundPlayerStateModel
2E022000	CGameModulePlaygroundTeamStateModel
2E023000	CGameModulePlaygroundPlayerStateGaugeModel
2E024000	CGamePixelArtModel
2E025000	CGameBlockItem
2E026000	CGameCommonItemEntityModelEdition
2E027000	CGameCommonItemEntityModel
2E028000	CGameCharacterModel
2E029000	CGameManiaAppTextSet
2E02A000	CGameObjectPhyCompoundModel
2E02B000	CGameModulePlaygroundHudModelModule
2E02C000	CGameModulePlaygroundPlayerStateListModel
2E02D000	
2E02E000	
2E02F000	
2E030000	
2E031000	
2E033000	CGameModuleEditorModel
2E034000	CGameModuleEditorGraphEditionModel
2F002000	NPlugPrefab_SLodGroup
2F004000	CPlugAnimTimingFixedPeriod
2F005000	NPlugAnim_SChannelGroupImport
2F008000	NPlugAdn_STagFromName
2F00B000	NPlugAdn_STagFid
2F00C000	CPlugAnimClipFlags
2F00D000	CPlugAnimFileXml
2F00F000	CPlugAdnPartInstance
2F010000	CPlugAdnShader_Part
2F018000	CPlugAdnShader_Skin
2F019000	CPlugAnimGraphState
2F01A000	CPlugAnimGraphTransition
2F01B000	CPlugAnimNode
2F01C000	NSceneFlock_SBirdPhysicsParams
2F021000	CPlugAnimNodeAim
2F023000	SPlugSkelSocket
2F024000	NHmsMgrParticle_SMgr
2F025000	NPlugAnim_SImportParams
2F026000	NPlugAnim_SClipImport
2F028000	GmSurf
2F029000	GmSurfPrimitive
2F02A000	GmSurfSphere
2F02B000	GmSurfSphereLocated
2F02C000	GmSurfEllipsoid
2F02D000	SGmSurfMultiSphereElem
2F02E000	GmSurfMultiSphere
2F02F000	GmSurfVCylinder
2F030000	GmSurfCylinder
2F031000	GmSurfBox
2F032000	SGmConvexFace
2F033000	SGmConvexEdge
2F034000	IGmConvexPoly
2F035000	GmSurfConvexPolyhedron
2F036000	GmSurfCapsule
2F037000	GmSurfPlane
2F038000	GmSurfMeshTri
2F039000	GmSurfMesh
2F03A000	GmSurfCompound
2F03B000	GmSurfCompoundInstance
2F03D000	GmSurfCircle
2F03F000	SPlugAnimGraphStateSelectCond
2F040000	CPlugAnimTransition
2F041000	CPlugAnimRootYaw
2F042000	CPlugAnimNodeJump
2F043000	CPlugAnimNodeSequence
2F044000	CPlugAnimNodeProceduralAttractor
2F045000	SPlugAnimNodeLocoNode
2F046000	SPlugAnimNodeProceduralAttractorParams
2F047000	CPlugAnimNodeClip
2F048000	CPlugAnimNodeLocoGroup
2F04A000	NPlugImageArray_SElem
2F04B000	NPlugAnim_SPoseGridImport
2F04F000	GmSurfSphericalShell
2F057000	
2F058000	CGameMenuScene
2F059000	SSceneWagonState
2F05A000	CPlugAnimGraphNode_JointInertia
2F05D000	MwClassId
2F05E000	NSceneConstruction_SConstructionVis
2F05F000	NSceneProp_SPropVis
2F061000	CPlugAnimGraphNode_AirTrajectoryPrediction
2F062000	SSceneDestructibleVisGroupState
2F065000	SSceneRopeVisEnt
2F066000	SSceneGateSpecial
2F069000	NPlugAnim_SSkelImport
2F06B000	CPlugAnimNodeBlend2d
2F06C000	CPlugVegetMaterialVariation
2F06D000	CPlugVegetSubSurfaceParams
2F06E000	SSceneDestructibleVisState
2F074000	NPlugDyna_SConstraintModel
2F075000	NPlugDyna_SForceFieldModel
2F077000	NPlugPrefab_SEntRef
2F078000	SPlugVehicleVisStyle
2F079000	NHmsMgrInstDyna_SMgr
2F081000	CGameManialinkNavigationScriptHandler
2F083000	CScriptEvent
2F084000	CEventMenuNavigation
2F085000	CEventMenuNavigationOnAction
2F086000	CPlugVegetTreeModel
2F087000	NPlugFxAnimFromTexture1dArray_SElem
2F08A000	CPlugGrassMatterArray
2F08D000	NPlugPainterLayer_SList
2F08E000	CPlugGraphNode
2F08F000	CPlugAnimGraphNode_JointRotateFrom
2F090000	CPlugAnimGraphNode_JointRotate
2F091000	CPlugAnimGraphNode_JointAlignTo
2F092000	CPlugAnimGraphNode_JointTranslate
2F093000	CPlugAnimGraphNode_JointIK2
2F094000	CPlugAnimGraphNode_JointKeepRefGlobalRot
2F095000	CPlugAnimGraphNode_JointTranslateDistConstraint
2F096000	CPlugAnimGraphNode_LocalToGlobal
2F097000	CPlugAnimGraphNode_Blend
2F098000	CPlugAnimGraphNode_ClipPlay
2F099000	CPlugAnimGraphNode_Blend2d
2F09B000	CPlugAnimGraphNode_Graph
2F09C000	CPlugAnimGraphNode_StateMachine
2F09D000	CPlugAnimGraphNode_LodSwitch
2F09E000	CPlugAnimGraphNode_Group
2F09F000	CPlugAnimGraphNode_RefLocalPose
2F0A0000	CPlugAnimGraphNode_GraphOutput
2F0A2000	CPlugVFXNode
2F0A3000	CPlugVFXNode_Emit
2F0A4000	CPlugVFXNode_EmitterModel
2F0A5000	CPlugVFXNode_Graph
2F0A6000	CPlugVFXNode_SubEmitterModel
2F0A7000	CPlugAnimGraphNode_ExtractMotion
2F0A8000	CPlugAnimGraphNode_RefGlobalPose
2F0A9000	NPlugItemPlacement_SPlacement
2F0AA000	CPlugAnimGraphNode_SetVar
2F0AB000	CPlugAnimGraphNode_ClipGroupPlay
2F0AC000	CPlugVFXNode_VortexEmitterModel
2F0AD000	CPlugVFXNode_EmissionGroup
2F0AE000	CPlugAnimGraphNode_SetSkel
2F0B1000	CPlugAnimGraphNode_LayeredBlend
2F0B2000	CPlugAnimGraphNode_GlobalToLocal
2F0B3000	CPlugAnimGraphNode_PoseGrid
2F0B4000	CPlugAnimGraphNode_GraphInput
2F0B5000	NPlugAnim_SSceneClip
2F0B6000	NPlugDynaObjectModel_SInstanceParams
2F0B7000	NSceneLight_SLight
2F0B8000	NPlugItemPlacement_SGroups
2F0B9000	CPlugAnimGraphNode_JointLock
2F0BB000	NSceneDestructibleVis_SMgr
2F0BC000	NPlugItem_SVariantList
2F0BE000	CPlugGraphNode_Graph
2F0BF000	CPlugGraphNode_StateMachine
2F0C0000	CPlugGraphNode_Group
2F0C1000	CPlugFxSystemNode
2F0C2000	CPlugFxSystemNode_Parallel
2F0C3000	CPlugFxSystemNode_Condition
2F0C4000	CPlugFxSystemNode_ParticleEmitter
2F0C5000	CPlugFxSystemNode_SubFxSystem
2F0C6000	CPlugFxSystemNode_UpdateVar
2F0C7000	CPlugFxSystemNode_SoundEmitter
2F0C8000	NPlugDyna_SPrefabConstraintParams
2F0CA000	NPlugDyna_SKinematicConstraint
2F0CB000	NSceneDynaVis_SMgr
2F0CC000	CPlugAnimGraphNode_DebugHelper
2F0CD000	CPlugAnimGraphNode_AssertVar
2F0CE000	CPlugAnimGraphNode_Funnel
2F0D0000	CPlugAnimGraphNode_ExtractUnit
2F0D1000	SGameCtnBlockInfoVariant_UsedData
2F0D4000	CPlugAnimGraphNode_SetJointExpr
2F0D5000	CPlugAnimGraphNode_JointTransConstraint
2F0D6000	CPlugAnimGraphNode_JointRotConstraint
2F0D8000	NPlugItemPlacement_SPlacementGroup
2F0D9000	NPlugStaticObjectModel_SInstanceParams
2F0DB000	CPlugShaderCBufferStatic
2F0DD000	NGameArenaState_SGameState
2F0E1000	SPlugVehiclePhyRestStateValues
2F0E5000	CPlugAnimGraphNode_AvatarV3_Global
2F0FF000	CPlugAnimGraphNode_AvatarV3_Locomotion
2F100000	CPlugAnimGraphNode_AvatarV3_Jump
2F101000	CPlugAnimGraphNode_AvatarV3_Swim
2F102000	CPlugAnimGraphNode_AvatarV3_Idle
2F103000	CPlugAnimGraphNode_AvatarV0
